overall_rank,tier,player_uuid,player_name,published_rating,raw_performance_index,eligible_course_count,best_course_score,thirtieth_course_score
1,EX,463ac650-c7f4-4839-8719-ebbf4a51731d,yukked0n,1309.3109264783254,104.78315721837346,204,106.0777237906086,103.28270740128094
2,S+,75ea9ff7-90c1-4cd0-9455-b04adf700a1a,kouki711,1281.8212338345309,104.32738813417927,136,106.49909420289856,102.0309872968429
3,S+,f98a08ef-70d1-4082-b1b9-b4b7fbbaf04e,cresc28,1251.4585595519634,103.83118438990356,162,106.36092680904001,102.03364833484828
4,S,5992da11-a4fe-4140-91ec-aa08ba24810b,Hopping_babaa,1239.953272642938,103.64511390454997,158,107.44787661915183,101.6349710493174
5,S,bfb75c87-ae3e-434f-b8a2-9cf60882e866,Reimif,1213.808046226781,103.22623594004637,149,104.54406589109395,102.01665473547247
6,S,a61f7017-f780-4a6c-8b0c-461bd12602fc,Sasterisk24,1207.2615155573399,103.12220803148517,175,105.54096638655462,101.36462016078025
7,A+,2b29e3f5-5656-4e90-996b-f69ac8a05fff,Xx_Omochi_xX,1190.0859846183453,102.85089677664025,135,106.00447744693395,101.21488366047348
8,A+,6e045cde-e21b-4cad-8308-b1bd53b38379,lolonya8,1186.782205286473,102.79897655895826,141,105.14053574519646,101.11322560805246
9,A+,38418f95-eef8-466a-863c-4729571f8b39,Hopping_OreYANEN,1178.8721324180485,102.67501595853983,129,106.94331761006288,100.66520681779672
10,A+,109801dd-a044-425d-9de7-10236de5445f,grechan0126,1175.4839621170152,102.62206961581992,65,105.33181818181818,100.41258451290719
11,A+,c4cdc4a1-6026-4691-9a8e-cf227f10eded,sasas_,1170.689614044471,102.54730303085468,114,105.51133249823847,100.60678930671543
12,A+,6916473f-9f5c-44f7-adbd-999795c02fd2,hobby9930,1162.0125110738725,102.41244326301442,38,105.44662676391312,100.64635980238614
13,A+,f86558b2-0776-45f9-a158-a519bcbca651,_Ekidona,1156.0693822024377,102.32041402957293,195,105.83447853216461,100.64491503289533
14,A,a8e47fdd-b23b-421f-ab12-2031c934a6a2,kqnqsimi,1123.7293755896849,101.82442873523618,137,104.8403730703259,100.18818134805184
15,A,2c3b56ae-d81c-4fa7-bfdb-2845aa766c57,yuio_123,1121.646207862351,101.79275643777389,162,105.43410337042411,100.46785066489903
16,A,6198f611-cc03-487a-897d-86d377d9b7b5,AKAsen3714,1120.8666999755199,101.78091342685904,124,103.88986118761716,99.43141405679815
17,A,b19024f4-2211-4d31-a068-a40e9a3cf617,tewitewi,1120.2672736400039,101.77180955125198,166,104.52539275438205,99.96637740238815
18,A,43399ca2-bdbc-4c7a-b83e-da7efe957507,zekaYANENsaikyou,1115.524023025499,101.69986779058058,157,105.60247907504609,99.66667833805066
19,A,b3d6ca94-3f4c-4275-aadb-2011ee3fe724,sou53,1109.5858971880723,101.61004566716583,117,103.84995964210171,99.74528271260387
20,A,3d386129-020e-49ef-9c43-087cbe950baa,kurotama414,1104.0212957076997,101.52611778935723,192,103.24202832586467,100.07788315629742
21,A,f1ed67e2-63da-497d-b171-9d2a2c6b2034,megusurikirai,1102.43802042715,101.50228119765706,86,105.46915663630449,99.30812575224151
22,B+,4ed7f7a3-c175-45ee-9c61-71e309d97a3a,kitakuyasan,1096.2575705739666,101.40941540148076,181,104.00351176128335,98.91937789300545
23,B+,fe7e2f10-673a-4c92-a984-05a25a5c26e2,ERinZin,1095.7773078486434,101.40221124516502,117,103.48633984076781,98.72577813186673
24,B+,3355e2e2-dde1-49ab-a1ea-feb3a943b54e,Haduki827,1080.3495206432817,101.17171628317004,137,106.33639063591893,98.07827353120126
25,B+,df9bfd57-bff7-44fa-937e-3495e6fdb183,xylophin,1065.7714325796505,100.95556421948963,122,104.38381456070135,97.74424533577496
26,B+,351abfb1-471b-43f7-ad47-909c76077542,koburei,1064.8144820460925,100.94143110040882,103,103.6964942801599,98.8558776168268
27,B+,13a1aa2d-3b13-4ebe-b0a8-44dff9336b04,ASIRA_18,1058.294566660367,100.84532132957482,68,104.1200889223747,95.91783260833343
28,B,75ffe217-20ed-4852-a9e1-8fd44f2bbfd1,rurururuuururuu,1041.7290255746937,100.60255457993264,83,105.1493725378535,98.41469223695692
29,B,09eae9ce-845a-4a57-a0bf-1ced6ef27f38,9News,1041.6751934229624,100.6017689967638,101,103.97772872418476,98.50915686737339
30,B,428396f9-d519-42b3-b16f-a4be8111656f,inabanntei,1024.9410482520184,100.35860277403485,118,104.24491441923468,98.31627547962668
31,B,09429d4d-8037-4d05-99e2-b6a6868fcb33,Ryukkun_,1015.3230908703524,100.21977619338774,102,103.20226587143055,98.50057404415631
32,B,8f243446-4d80-458d-9810-cd6e8ddfd5d7,yogariness,1012.955836852716,100.18571105123368,132,102.58181780644082,98.53996122255323
33,B,c41fd0eb-3b01-468c-bb40-0f6386fd7af4,NoB1maru,1012.7682934801854,100.18301402780321,71,104.95273067430936,97.67881192854539
